model,dataset,seed,selector,endpoint,coverage,risk
TemporalComplEx,ICEWS05-15,2,Best control,worst_flip1,0.13999999999999999,0.06437768240343347
TemporalComplEx,ICEWS05-15,2,Best control,worst_flip1,0.15,0.072
TemporalComplEx,ICEWS05-15,2,Best control,worst_flip1,0.16,0.08125
TemporalComplEx,ICEWS05-15,2,Best control,worst_flip1,0.16999999999999998,0.0895170789163722
TemporalComplEx,ICEWS05-15,2,Best control,worst_flip1,0.18,0.10222222222222223
TemporalComplEx,ICEWS05-15,2,Best control,worst_flip1,0.19,0.10842105263157895
TemporalComplEx,ICEWS05-15,2,Best control,worst_flip1,0.19999999999999998,0.1091091091091091
TemporalComplEx,ICEWS05-15,2,Best control,worst_flip1,0.21,0.11333333333333333
TemporalComplEx,ICEWS05-15,2,Best control,worst_flip1,0.22,0.12
TemporalComplEx,ICEWS05-15,2,Best control,worst_flip1,0.22999999999999998,0.12434782608695652
TemporalComplEx,ICEWS05-15,2,Best control,worst_flip1,0.24,0.13166666666666665
TemporalComplEx,ICEWS05-15,2,Best control,worst_flip1,0.25,0.1368
TemporalComplEx,ICEWS05-15,2,Best control,worst_flip1,0.26,0.1376923076923077
TemporalComplEx,ICEWS05-15,2,Best control,worst_flip1,0.27,0.14592592592592593
TemporalComplEx,ICEWS05-15,2,Best control,worst_flip1,0.28,0.15285714285714286
TemporalComplEx,ICEWS05-15,2,Best control,worst_flip1,0.29000000000000004,0.16137931034482758
TemporalComplEx,ICEWS05-15,2,Best control,worst_flip1,0.30000000000000004,0.16466666666666666
TemporalComplEx,ICEWS05-15,2,Best control,worst_flip1,0.31,0.16838709677419356
TemporalComplEx,ICEWS05-15,2,Best control,worst_flip1,0.32,0.1725
TemporalComplEx,ICEWS05-15,2,Best control,worst_flip1,0.33,0.17939393939393938
TemporalComplEx,ICEWS05-15,2,Best control,worst_flip1,0.34,0.18588235294117647
TemporalComplEx,ICEWS05-15,2,Best control,worst_flip1,0.35000000000000003,0.19085714285714286
TemporalComplEx,ICEWS05-15,2,Best control,worst_flip1,0.36000000000000004,0.1938888888888889
TemporalComplEx,ICEWS05-15,2,Best control,worst_flip1,0.37000000000000005,0.1945945945945946
TemporalComplEx,ICEWS05-15,2,Best control,worst_flip1,0.38,0.2005263157894737
TemporalComplEx,ICEWS05-15,2,Best control,worst_flip1,0.39,0.20512820512820512
TemporalComplEx,ICEWS05-15,2,Best control,worst_flip1,0.4,0.2125
TemporalComplEx,ICEWS05-15,2,Best control,worst_flip1,0.41000000000000003,0.21902439024390244
TemporalComplEx,ICEWS05-15,2,Best control,worst_flip1,0.42000000000000004,0.2276190476190476
TemporalComplEx,ICEWS05-15,2,Best control,worst_flip1,0.43000000000000005,0.23534883720930233
TemporalComplEx,ICEWS05-15,2,Best control,worst_flip1,0.44,0.24454545454545454
TemporalComplEx,ICEWS05-15,2,Best control,worst_flip1,0.45,0.2564444444444444
TemporalComplEx,ICEWS05-15,2,Best control,worst_flip1,0.46,0.26565217391304347
TemporalComplEx,ICEWS05-15,2,Best control,worst_flip1,0.47000000000000003,0.27489361702127657
TemporalComplEx,ICEWS05-15,2,Best control,worst_flip1,0.48000000000000004,0.28375
TemporalComplEx,ICEWS05-15,2,Best control,worst_flip1,0.49000000000000005,0.2926530612244898
TemporalComplEx,ICEWS05-15,2,Best control,worst_flip1,0.5,0.2984
TemporalComplEx,ICEWS05-15,2,Best control,worst_flip1,0.51,0.30627450980392157
TemporalComplEx,ICEWS05-15,2,Best control,worst_flip1,0.52,0.3130769230769231
TemporalComplEx,ICEWS05-15,2,Best control,worst_flip1,0.53,0.3173584905660377
TemporalComplEx,ICEWS05-15,2,Best control,worst_flip1,0.54,0.32222222222222224
TemporalComplEx,ICEWS05-15,2,Best control,worst_flip1,0.55,0.3276363636363636
TemporalComplEx,ICEWS05-15,2,Best control,worst_flip1,0.56,0.33285714285714285
TemporalComplEx,ICEWS05-15,2,Best control,worst_flip1,0.5700000000000001,0.34035087719298246
TemporalComplEx,ICEWS05-15,2,Best control,worst_flip1,0.5800000000000001,0.3468965517241379
TemporalComplEx,ICEWS05-15,2,Best control,worst_flip1,0.5900000000000001,0.34983050847457625
TemporalComplEx,ICEWS05-15,2,Best control,worst_flip1,0.6,0.354
TemporalComplEx,ICEWS05-15,2,Best control,worst_flip1,0.61,0.3560655737704918
TemporalComplEx,ICEWS05-15,2,Best control,worst_flip1,0.62,0.3574193548387097
TemporalComplEx,ICEWS05-15,2,Best control,worst_flip1,0.63,0.36
TemporalComplEx,ICEWS05-15,2,Best control,worst_flip1,0.64,0.361875
TemporalComplEx,ICEWS05-15,2,Best control,worst_flip1,0.65,0.364
TemporalComplEx,ICEWS05-15,2,Best control,worst_flip1,0.66,0.36696969696969695
TemporalComplEx,ICEWS05-15,2,Best control,worst_flip1,0.67,0.3692537313432836
TemporalComplEx,ICEWS05-15,2,Best control,worst_flip1,0.68,0.3738235294117647
TemporalComplEx,ICEWS05-15,2,Best control,worst_flip1,0.6900000000000001,0.3791304347826087
TemporalComplEx,ICEWS05-15,2,Best control,worst_flip1,0.7000000000000001,0.38371428571428573
TemporalComplEx,ICEWS05-15,2,Best control,worst_flip1,0.7100000000000001,0.38873239436619716
TemporalComplEx,ICEWS05-15,2,Best control,worst_flip1,0.7200000000000001,0.39222222222222225
TemporalComplEx,ICEWS05-15,2,Best control,worst_flip1,0.73,0.39616438356164385
TemporalComplEx,ICEWS05-15,2,Best control,worst_flip1,0.74,0.39864864864864863
TemporalComplEx,ICEWS05-15,2,Best control,worst_flip1,0.75,0.40186666666666665
TemporalComplEx,ICEWS05-15,2,Best control,worst_flip1,0.76,0.40342105263157896
TemporalComplEx,ICEWS05-15,2,Best control,worst_flip1,0.77,0.4062337662337662
TemporalComplEx,ICEWS05-15,2,Best control,worst_flip1,0.78,0.4064102564102564
TemporalComplEx,ICEWS05-15,2,Best control,worst_flip1,0.79,0.4068354430379747
TemporalComplEx,ICEWS05-15,2,Best control,worst_flip1,0.8,0.40725
TemporalComplEx,ICEWS05-15,2,Best control,worst_flip1,0.81,0.4059259259259259
TemporalComplEx,ICEWS05-15,2,Best control,worst_flip1,0.8200000000000001,0.4034146341463415
TemporalComplEx,ICEWS05-15,2,Best control,worst_flip1,0.8300000000000001,0.4004819277108434
TemporalComplEx,ICEWS05-15,2,Best control,worst_flip1,0.8400000000000001,0.3995238095238095
TemporalComplEx,ICEWS05-15,2,Best control,worst_flip1,0.8500000000000001,0.3988235294117647
TemporalComplEx,ICEWS05-15,2,Best control,worst_flip1,0.86,0.39790697674418607
TemporalComplEx,ICEWS05-15,2,Best control,worst_flip1,0.87,0.3970114942528736
TemporalComplEx,ICEWS05-15,2,Best control,worst_flip1,0.88,0.3975
TemporalComplEx,ICEWS05-15,2,Best control,worst_flip1,0.89,0.39932584269662924
TemporalComplEx,ICEWS05-15,2,Best control,worst_flip1,0.9,0.39911111111111114
TemporalComplEx,ICEWS05-15,2,Best control,worst_flip1,0.91,0.4004395604395604
TemporalComplEx,ICEWS05-15,2,Best control,worst_flip1,0.92,0.401304347826087
TemporalComplEx,ICEWS05-15,2,Best control,worst_flip1,0.93,0.4043010752688172
TemporalComplEx,ICEWS05-15,2,Best control,worst_flip1,0.9400000000000001,0.4072340425531915
TemporalComplEx,ICEWS05-15,2,Best control,worst_flip1,0.9500000000000001,0.4107368421052632
TemporalComplEx,ICEWS05-15,2,Best control,worst_flip1,0.9600000000000001,0.4141666666666667
TemporalComplEx,ICEWS05-15,2,Best control,worst_flip1,0.9700000000000001,0.41855670103092785
TemporalComplEx,ICEWS05-15,2,Best control,worst_flip1,0.98,0.42346938775510207
TemporalComplEx,ICEWS05-15,2,Best control,worst_flip1,0.99,0.42787878787878786
TemporalComplEx,ICEWS05-15,2,Best control,worst_flip1,1.0,0.4332
TemporalComplEx,ICEWS05-15,0,Calibrated belief,error,0.02,0.06
TemporalComplEx,ICEWS05-15,0,Calibrated belief,error,0.03,0.08
TemporalComplEx,ICEWS05-15,0,Calibrated belief,error,0.04,0.09
TemporalComplEx,ICEWS05-15,0,Calibrated belief,error,0.05,0.1
TemporalComplEx,ICEWS05-15,0,Calibrated belief,error,0.06,0.11666666666666667
TemporalComplEx,ICEWS05-15,0,Calibrated belief,error,0.07,0.13428571428571429
TemporalComplEx,ICEWS05-15,0,Calibrated belief,error,0.08,0.1425
TemporalComplEx,ICEWS05-15,0,Calibrated belief,error,0.09000000000000001,0.14666666666666667
TemporalComplEx,ICEWS05-15,0,Calibrated belief,error,0.1,0.158
TemporalComplEx,ICEWS05-15,0,Calibrated belief,error,0.11,0.1690909090909091
TemporalComplEx,ICEWS05-15,0,Calibrated belief,error,0.12000000000000001,0.16833333333333333
TemporalComplEx,ICEWS05-15,0,Calibrated belief,error,0.13,0.17846153846153845
TemporalComplEx,ICEWS05-15,0,Calibrated belief,error,0.13999999999999999,0.17024320457796852
TemporalComplEx,ICEWS05-15,0,Calibrated belief,error,0.15,0.18133333333333335
TemporalComplEx,ICEWS05-15,0,Calibrated belief,error,0.16,0.175
TemporalComplEx,ICEWS05-15,0,Calibrated belief,error,0.16999999999999998,0.18021201413427562
TemporalComplEx,ICEWS05-15,0,Calibrated belief,error,0.18,0.18777777777777777
TemporalComplEx,ICEWS05-15,0,Calibrated belief,error,0.19,0.19157894736842104
TemporalComplEx,ICEWS05-15,0,Calibrated belief,error,0.19999999999999998,0.20520520520520522
TemporalComplEx,ICEWS05-15,0,Calibrated belief,error,0.21,0.21904761904761905
TemporalComplEx,ICEWS05-15,0,Calibrated belief,error,0.22,0.22545454545454546
TemporalComplEx,ICEWS05-15,0,Calibrated belief,error,0.22999999999999998,0.23130434782608697
TemporalComplEx,ICEWS05-15,0,Calibrated belief,error,0.24,0.24
TemporalComplEx,ICEWS05-15,0,Calibrated belief,error,0.25,0.2448
TemporalComplEx,ICEWS05-15,0,Calibrated belief,error,0.26,0.2561538461538462
TemporalComplEx,ICEWS05-15,0,Calibrated belief,error,0.27,0.2659259259259259
TemporalComplEx,ICEWS05-15,0,Calibrated belief,error,0.28,0.27285714285714285
TemporalComplEx,ICEWS05-15,0,Calibrated belief,error,0.29000000000000004,0.2772413793103448
TemporalComplEx,ICEWS05-15,0,Calibrated belief,error,0.30000000000000004,0.282
TemporalComplEx,ICEWS05-15,0,Calibrated belief,error,0.31,0.2903225806451613
TemporalComplEx,ICEWS05-15,0,Calibrated belief,error,0.32,0.296875
TemporalComplEx,ICEWS05-15,0,Calibrated belief,error,0.33,0.3
TemporalComplEx,ICEWS05-15,0,Calibrated belief,error,0.34,0.31
TemporalComplEx,ICEWS05-15,0,Calibrated belief,error,0.35000000000000003,0.31657142857142856
TemporalComplEx,ICEWS05-15,0,Calibrated belief,error,0.36000000000000004,0.32166666666666666
TemporalComplEx,ICEWS05-15,0,Calibrated belief,error,0.37000000000000005,0.32972972972972975
TemporalComplEx,ICEWS05-15,0,Calibrated belief,error,0.38,0.33421052631578946
TemporalComplEx,ICEWS05-15,0,Calibrated belief,error,0.39,0.34205128205128205
TemporalComplEx,ICEWS05-15,0,Calibrated belief,error,0.4,0.347
TemporalComplEx,ICEWS05-15,0,Calibrated belief,error,0.41000000000000003,0.3526829268292683
TemporalComplEx,ICEWS05-15,0,Calibrated belief,error,0.42000000000000004,0.35904761904761906
TemporalComplEx,ICEWS05-15,0,Calibrated belief,error,0.43000000000000005,0.3641860465116279
TemporalComplEx,ICEWS05-15,0,Calibrated belief,error,0.44,0.3709090909090909
TemporalComplEx,ICEWS05-15,0,Calibrated belief,error,0.45,0.37866666666666665
TemporalComplEx,ICEWS05-15,0,Calibrated belief,error,0.46,0.38304347826086954
TemporalComplEx,ICEWS05-15,0,Calibrated belief,error,0.47000000000000003,0.3902127659574468
TemporalComplEx,ICEWS05-15,0,Calibrated belief,error,0.48000000000000004,0.39666666666666667
TemporalComplEx,ICEWS05-15,0,Calibrated belief,error,0.49000000000000005,0.403265306122449
TemporalComplEx,ICEWS05-15,0,Calibrated belief,error,0.5,0.4072
TemporalComplEx,ICEWS05-15,0,Calibrated belief,error,0.51,0.41333333333333333
TemporalComplEx,ICEWS05-15,0,Calibrated belief,error,0.52,0.41923076923076924
TemporalComplEx,ICEWS05-15,0,Calibrated belief,error,0.53,0.4249056603773585
TemporalComplEx,ICEWS05-15,0,Calibrated belief,error,0.54,0.43037037037037035
TemporalComplEx,ICEWS05-15,0,Calibrated belief,error,0.55,0.43672727272727274
TemporalComplEx,ICEWS05-15,0,Calibrated belief,error,0.56,0.4421428571428571
TemporalComplEx,ICEWS05-15,0,Calibrated belief,error,0.5700000000000001,0.4473684210526316
TemporalComplEx,ICEWS05-15,0,Calibrated belief,error,0.5800000000000001,0.45275862068965517
TemporalComplEx,ICEWS05-15,0,Calibrated belief,error,0.5900000000000001,0.45728813559322035
TemporalComplEx,ICEWS05-15,0,Calibrated belief,error,0.6,0.46266666666666667
TemporalComplEx,ICEWS05-15,0,Calibrated belief,error,0.61,0.4695081967213115
TemporalComplEx,ICEWS05-15,0,Calibrated belief,error,0.62,0.47419354838709676
TemporalComplEx,ICEWS05-15,0,Calibrated belief,error,0.63,0.47968253968253965
TemporalComplEx,ICEWS05-15,0,Calibrated belief,error,0.64,0.4846875
TemporalComplEx,ICEWS05-15,0,Calibrated belief,error,0.65,0.4910769230769231
TemporalComplEx,ICEWS05-15,0,Calibrated belief,error,0.66,0.49727272727272726
TemporalComplEx,ICEWS05-15,0,Calibrated belief,error,0.67,0.5026865671641791
TemporalComplEx,ICEWS05-15,0,Calibrated belief,error,0.68,0.5079411764705882
TemporalComplEx,ICEWS05-15,0,Calibrated belief,error,0.6900000000000001,0.5121739130434783
TemporalComplEx,ICEWS05-15,0,Calibrated belief,error,0.7000000000000001,0.5168571428571429
TemporalComplEx,ICEWS05-15,0,Calibrated belief,error,0.7100000000000001,0.5205633802816901
TemporalComplEx,ICEWS05-15,0,Calibrated belief,error,0.7200000000000001,0.5247222222222222
TemporalComplEx,ICEWS05-15,0,Calibrated belief,error,0.73,0.5271232876712328
TemporalComplEx,ICEWS05-15,0,Calibrated belief,error,0.74,0.5308108108108108
TemporalComplEx,ICEWS05-15,0,Calibrated belief,error,0.75,0.5336
TemporalComplEx,ICEWS05-15,0,Calibrated belief,error,0.76,0.5373684210526316
TemporalComplEx,ICEWS05-15,0,Calibrated belief,error,0.77,0.5407792207792208
TemporalComplEx,ICEWS05-15,0,Calibrated belief,error,0.78,0.5433333333333333
TemporalComplEx,ICEWS05-15,0,Calibrated belief,error,0.79,0.5460759493670886
TemporalComplEx,ICEWS05-15,0,Calibrated belief,error,0.8,0.54875
TemporalComplEx,ICEWS05-15,0,Calibrated belief,error,0.81,0.5511111111111111
TemporalComplEx,ICEWS05-15,0,Calibrated belief,error,0.8200000000000001,0.5541463414634147
TemporalComplEx,ICEWS05-15,0,Calibrated belief,error,0.8300000000000001,0.5578313253012048
TemporalComplEx,ICEWS05-15,0,Calibrated belief,error,0.8400000000000001,0.5602380952380952
TemporalComplEx,ICEWS05-15,0,Calibrated belief,error,0.8500000000000001,0.5649411764705883
TemporalComplEx,ICEWS05-15,0,Calibrated belief,error,0.86,0.5686046511627907
TemporalComplEx,ICEWS05-15,0,Calibrated belief,error,0.87,0.5717241379310345
TemporalComplEx,ICEWS05-15,0,Calibrated belief,error,0.88,0.5752272727272727
TemporalComplEx,ICEWS05-15,0,Calibrated belief,error,0.89,0.5779775280898877
TemporalComplEx,ICEWS05-15,0,Calibrated belief,error,0.9,0.58
TemporalComplEx,ICEWS05-15,0,Calibrated belief,error,0.91,0.5835164835164836
TemporalComplEx,ICEWS05-15,0,Calibrated belief,error,0.92,0.5869565217391305
TemporalComplEx,ICEWS05-15,0,Calibrated belief,error,0.93,0.5896774193548387
TemporalComplEx,ICEWS05-15,0,Calibrated belief,error,0.9400000000000001,0.5919148936170213
TemporalComplEx,ICEWS05-15,0,Calibrated belief,error,0.9500000000000001,0.5949473684210527
TemporalComplEx,ICEWS05-15,0,Calibrated belief,error,0.9600000000000001,0.5970833333333333
TemporalComplEx,ICEWS05-15,0,Calibrated belief,error,0.9700000000000001,0.6002061855670103
TemporalComplEx,ICEWS05-15,0,Calibrated belief,error,0.98,0.6030612244897959
TemporalComplEx,ICEWS05-15,0,Calibrated belief,error,0.99,0.6054545454545455
TemporalComplEx,ICEWS05-15,0,Calibrated belief,error,1.0,0.6082
TemporalComplEx,ICEWS05-15,0,Calibrated belief,worst_flip1,0.02,0.0
TemporalComplEx,ICEWS05-15,0,Calibrated belief,worst_flip1,0.03,0.0
TemporalComplEx,ICEWS05-15,0,Calibrated belief,worst_flip1,0.04,0.0
TemporalComplEx,ICEWS05-15,0,Calibrated belief,worst_flip1,0.05,0.0
TemporalComplEx,ICEWS05-15,0,Calibrated belief,worst_flip1,0.06,0.0
TemporalComplEx,ICEWS05-15,0,Calibrated belief,worst_flip1,0.07,0.0
TemporalComplEx,ICEWS05-15,0,Calibrated belief,worst_flip1,0.08,0.0
TemporalComplEx,ICEWS05-15,0,Calibrated belief,worst_flip1,0.09000000000000001,0.0
TemporalComplEx,ICEWS05-15,0,Calibrated belief,worst_flip1,0.1,0.0
TemporalComplEx,ICEWS05-15,0,Calibrated belief,worst_flip1,0.11,0.0
TemporalComplEx,ICEWS05-15,0,Calibrated belief,worst_flip1,0.12000000000000001,0.0
TemporalComplEx,ICEWS05-15,0,Calibrated belief,worst_flip1,0.13,0.0
TemporalComplEx,ICEWS05-15,0,Calibrated belief,worst_flip1,0.13999999999999999,0.0
TemporalComplEx,ICEWS05-15,0,Calibrated belief,worst_flip1,0.15,0.0
TemporalComplEx,ICEWS05-15,0,Calibrated belief,worst_flip1,0.16,0.0
TemporalComplEx,ICEWS05-15,0,Calibrated belief,worst_flip1,0.16999999999999998,0.0
TemporalComplEx,ICEWS05-15,0,Calibrated belief,worst_flip1,0.18,0.0
TemporalComplEx,ICEWS05-15,0,Calibrated belief,worst_flip1,0.19,0.0
TemporalComplEx,ICEWS05-15,0,Calibrated belief,worst_flip1,0.19999999999999998,0.0
TemporalComplEx,ICEWS05-15,0,Calibrated belief,worst_flip1,0.21,0.0
TemporalComplEx,ICEWS05-15,0,Calibrated belief,worst_flip1,0.22,0.0
TemporalComplEx,ICEWS05-15,0,Calibrated belief,worst_flip1,0.22999999999999998,0.0
TemporalComplEx,ICEWS05-15,0,Calibrated belief,worst_flip1,0.24,0.0
TemporalComplEx,ICEWS05-15,0,Calibrated belief,worst_flip1,0.25,0.0
TemporalComplEx,ICEWS05-15,0,Calibrated belief,worst_flip1,0.26,0.0
TemporalComplEx,ICEWS05-15,0,Calibrated belief,worst_flip1,0.27,0.0
TemporalComplEx,ICEWS05-15,0,Calibrated belief,worst_flip1,0.28,0.0035714285714285713
TemporalComplEx,ICEWS05-15,0,Calibrated belief,worst_flip1,0.29000000000000004,0.012413793103448275
TemporalComplEx,ICEWS05-15,0,Calibrated belief,worst_flip1,0.30000000000000004,0.015333333333333332
TemporalComplEx,ICEWS05-15,0,Calibrated belief,worst_flip1,0.31,0.023870967741935485
TemporalComplEx,ICEWS05-15,0,Calibrated belief,worst_flip1,0.32,0.03125
TemporalComplEx,ICEWS05-15,0,Calibrated belief,worst_flip1,0.33,0.038181818181818185
TemporalComplEx,ICEWS05-15,0,Calibrated belief,worst_flip1,0.34,0.04176470588235294
TemporalComplEx,ICEWS05-15,0,Calibrated belief,worst_flip1,0.35000000000000003,0.044571428571428574
TemporalComplEx,ICEWS05-15,0,Calibrated belief,worst_flip1,0.36000000000000004,0.04777777777777778
TemporalComplEx,ICEWS05-15,0,Calibrated belief,worst_flip1,0.37000000000000005,0.05297297297297297
TemporalComplEx,ICEWS05-15,0,Calibrated belief,worst_flip1,0.38,0.057368421052631575
TemporalComplEx,ICEWS05-15,0,Calibrated belief,worst_flip1,0.39,0.06256410256410257
TemporalComplEx,ICEWS05-15,0,Calibrated belief,worst_flip1,0.4,0.0675
TemporalComplEx,ICEWS05-15,0,Calibrated belief,worst_flip1,0.41000000000000003,0.07365853658536585
TemporalComplEx,ICEWS05-15,0,Calibrated belief,worst_flip1,0.42000000000000004,0.07761904761904762
TemporalComplEx,ICEWS05-15,0,Calibrated belief,worst_flip1,0.43000000000000005,0.08232558139534883
TemporalComplEx,ICEWS05-15,0,Calibrated belief,worst_flip1,0.44,0.09045454545454545
TemporalComplEx,ICEWS05-15,0,Calibrated belief,worst_flip1,0.45,0.10133333333333333
TemporalComplEx,ICEWS05-15,0,Calibrated belief,worst_flip1,0.46,0.1091304347826087
TemporalComplEx,ICEWS05-15,0,Calibrated belief,worst_flip1,0.47000000000000003,0.11829787234042553
TemporalComplEx,ICEWS05-15,0,Calibrated belief,worst_flip1,0.48000000000000004,0.12583333333333332
TemporalComplEx,ICEWS05-15,0,Calibrated belief,worst_flip1,0.49000000000000005,0.13918367346938776
TemporalComplEx,ICEWS05-15,0,Calibrated belief,worst_flip1,0.5,0.1488
TemporalComplEx,ICEWS05-15,0,Calibrated belief,worst_flip1,0.51,0.1588235294117647
TemporalComplEx,ICEWS05-15,0,Calibrated belief,worst_flip1,0.52,0.16923076923076924
TemporalComplEx,ICEWS05-15,0,Calibrated belief,worst_flip1,0.53,0.18037735849056605
TemporalComplEx,ICEWS05-15,0,Calibrated belief,worst_flip1,0.54,0.19111111111111112
TemporalComplEx,ICEWS05-15,0,Calibrated belief,worst_flip1,0.55,0.20254545454545456
TemporalComplEx,ICEWS05-15,0,Calibrated belief,worst_flip1,0.56,0.21428571428571427
TemporalComplEx,ICEWS05-15,0,Calibrated belief,worst_flip1,0.5700000000000001,0.22350877192982457
TemporalComplEx,ICEWS05-15,0,Calibrated belief,worst_flip1,0.5800000000000001,0.23413793103448277
TemporalComplEx,ICEWS05-15,0,Calibrated belief,worst_flip1,0.5900000000000001,0.24338983050847457
TemporalComplEx,ICEWS05-15,0,Calibrated belief,worst_flip1,0.6,0.25266666666666665
TemporalComplEx,ICEWS05-15,0,Calibrated belief,worst_flip1,0.61,0.26295081967213113
TemporalComplEx,ICEWS05-15,0,Calibrated belief,worst_flip1,0.62,0.2725806451612903
TemporalComplEx,ICEWS05-15,0,Calibrated belief,worst_flip1,0.63,0.2796825396825397
TemporalComplEx,ICEWS05-15,0,Calibrated belief,worst_flip1,0.64,0.289375
TemporalComplEx,ICEWS05-15,0,Calibrated belief,worst_flip1,0.65,0.29753846153846153
TemporalComplEx,ICEWS05-15,0,Calibrated belief,worst_flip1,0.66,0.30484848484848487
TemporalComplEx,ICEWS05-15,0,Calibrated belief,worst_flip1,0.67,0.3137313432835821
TemporalComplEx,ICEWS05-15,0,Calibrated belief,worst_flip1,0.68,0.32029411764705884
TemporalComplEx,ICEWS05-15,0,Calibrated belief,worst_flip1,0.6900000000000001,0.3269565217391304
TemporalComplEx,ICEWS05-15,0,Calibrated belief,worst_flip1,0.7000000000000001,0.3334285714285714
TemporalComplEx,ICEWS05-15,0,Calibrated belief,worst_flip1,0.7100000000000001,0.3385915492957747
TemporalComplEx,ICEWS05-15,0,Calibrated belief,worst_flip1,0.7200000000000001,0.3436111111111111
TemporalComplEx,ICEWS05-15,0,Calibrated belief,worst_flip1,0.73,0.3473972602739726
TemporalComplEx,ICEWS05-15,0,Calibrated belief,worst_flip1,0.74,0.3527027027027027
TemporalComplEx,ICEWS05-15,0,Calibrated belief,worst_flip1,0.75,0.3562666666666667
TemporalComplEx,ICEWS05-15,0,Calibrated belief,worst_flip1,0.76,0.36
TemporalComplEx,ICEWS05-15,0,Calibrated belief,worst_flip1,0.77,0.3641558441558442
TemporalComplEx,ICEWS05-15,0,Calibrated belief,worst_flip1,0.78,0.367948717948718
TemporalComplEx,ICEWS05-15,0,Calibrated belief,worst_flip1,0.79,0.3718987341772152
TemporalComplEx,ICEWS05-15,0,Calibrated belief,worst_flip1,0.8,0.37375
TemporalComplEx,ICEWS05-15,0,Calibrated belief,worst_flip1,0.81,0.37580246913580245
TemporalComplEx,ICEWS05-15,0,Calibrated belief,worst_flip1,0.8200000000000001,0.3773170731707317
TemporalComplEx,ICEWS05-15,0,Calibrated belief,worst_flip1,0.8300000000000001,0.3795180722891566
TemporalComplEx,ICEWS05-15,0,Calibrated belief,worst_flip1,0.8400000000000001,0.38023809523809526
TemporalComplEx,ICEWS05-15,0,Calibrated belief,worst_flip1,0.8500000000000001,0.3809411764705882
TemporalComplEx,ICEWS05-15,0,Calibrated belief,worst_flip1,0.86,0.38302325581395347
TemporalComplEx,ICEWS05-15,0,Calibrated belief,worst_flip1,0.87,0.3864367816091954
TemporalComplEx,ICEWS05-15,0,Calibrated belief,worst_flip1,0.88,0.3875
TemporalComplEx,ICEWS05-15,0,Calibrated belief,worst_flip1,0.89,0.389438202247191
TemporalComplEx,ICEWS05-15,0,Calibrated belief,worst_flip1,0.9,0.392
TemporalComplEx,ICEWS05-15,0,Calibrated belief,worst_flip1,0.91,0.3964835164835165
TemporalComplEx,ICEWS05-15,0,Calibrated belief,worst_flip1,0.92,0.39956521739130435
TemporalComplEx,ICEWS05-15,0,Calibrated belief,worst_flip1,0.93,0.4036559139784946
TemporalComplEx,ICEWS05-15,0,Calibrated belief,worst_flip1,0.9400000000000001,0.4078723404255319
TemporalComplEx,ICEWS05-15,0,Calibrated belief,worst_flip1,0.9500000000000001,0.4111578947368421
TemporalComplEx,ICEWS05-15,0,Calibrated belief,worst_flip1,0.9600000000000001,0.4166666666666667
TemporalComplEx,ICEWS05-15,0,Calibrated belief,worst_flip1,0.9700000000000001,0.42206185567010307
TemporalComplEx,ICEWS05-15,0,Calibrated belief,worst_flip1,0.98,0.4275510204081633
TemporalComplEx,ICEWS05-15,0,Calibrated belief,worst_flip1,0.99,0.43333333333333335
TemporalComplEx,ICEWS05-15,0,Calibrated belief,worst_flip1,1.0,0.439
TemporalComplEx,ICEWS05-15,1,Calibrated belief,error,0.02,0.06
TemporalComplEx,ICEWS05-15,1,Calibrated belief,error,0.03,0.09333333333333334
TemporalComplEx,ICEWS05-15,1,Calibrated belief,error,0.04,0.12
TemporalComplEx,ICEWS05-15,1,Calibrated belief,error,0.05,0.124
TemporalComplEx,ICEWS05-15,1,Calibrated belief,error,0.06,0.13
TemporalComplEx,ICEWS05-15,1,Calibrated belief,error,0.07,0.14285714285714285
TemporalComplEx,ICEWS05-15,1,Calibrated belief,error,0.08,0.1575
TemporalComplEx,ICEWS05-15,1,Calibrated belief,error,0.09000000000000001,0.16444444444444445
TemporalComplEx,ICEWS05-15,1,Calibrated belief,error,0.1,0.174
TemporalComplEx,ICEWS05-15,1,Calibrated belief,error,0.11,0.17454545454545456
TemporalComplEx,ICEWS05-15,1,Calibrated belief,error,0.12000000000000001,0.17833333333333334
TemporalComplEx,ICEWS05-15,1,Calibrated belief,error,0.13,0.17846153846153845
TemporalComplEx,ICEWS05-15,1,Calibrated belief,error,0.13999999999999999,0.18025751072961374
TemporalComplEx,ICEWS05-15,1,Calibrated belief,error,0.15,0.18933333333333333
TemporalComplEx,ICEWS05-15,1,Calibrated belief,error,0.16,0.1975
TemporalComplEx,ICEWS05-15,1,Calibrated belief,error,0.16999999999999998,0.2061248527679623
TemporalComplEx,ICEWS05-15,1,Calibrated belief,error,0.18,0.21
TemporalComplEx,ICEWS05-15,1,Calibrated belief,error,0.19,0.21368421052631578
TemporalComplEx,ICEWS05-15,1,Calibrated belief,error,0.19999999999999998,0.22022022022022023
TemporalComplEx,ICEWS05-15,1,Calibrated belief,error,0.21,0.22285714285714286
TemporalComplEx,ICEWS05-15,1,Calibrated belief,error,0.22,0.23
TemporalComplEx,ICEWS05-15,1,Calibrated belief,error,0.22999999999999998,0.23565217391304347
TemporalComplEx,ICEWS05-15,1,Calibrated belief,error,0.24,0.24666666666666667
